ip,date,method,path,status_code,body_bytes_sent,http_referer,ua,host,exec_time
188.163.44.29,23/May/2020:12:33:41 +0000,GET,/admin/payments/subscription/,200,2119,http://159.89.237.112/admin/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) snap Chromium/81.0.4044.138 Chrome/81.0.4044.138 Safari/537.36",159.89.237.112,0.097
188.163.44.29,23/May/2020:12:33:48 +0000,GET,/admin/payments/subscription/3/change/,200,2776,http://159.89.237.112/admin/payments/subscription/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) snap Chromium/81.0.4044.138 Chrome/81.0.4044.138 Safari/537.36",159.89.237.112,0.329
188.163.44.29,23/May/2020:12:33:49 +0000,GET,/admin/jsi18n/,200,942,http://159.89.237.112/admin/payments/subscription/3/change/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) snap Chromium/81.0.4044.138 Chrome/81.0.4044.138 Safari/537.36",159.89.237.112,0.014
188.163.44.29,23/May/2020:12:34:02 +0000,GET,/admin/payments/subscription/1/change/,200,2800,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) snap Chromium/81.0.4044.138 Chrome/81.0.4044.138 Safari/537.36",159.89.237.112,0.150
188.163.44.29,23/May/2020:12:34:02 +0000,GET,/admin/jsi18n/,200,942,http://159.89.237.112/admin/payments/subscription/1/change/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) snap Chromium/81.0.4044.138 Chrome/81.0.4044.138 Safari/537.36",159.89.237.112,0.014
188.163.44.29,23/May/2020:12:34:38 +0000,GET,/admin/,200,2046,http://159.89.237.112/admin/payments/subscription/1/change/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) snap Chromium/81.0.4044.138 Chrome/81.0.4044.138 Safari/537.36",159.89.237.112,0.181
162.243.135.175,23/May/2020:12:54:05 +0000,GET,/portal/redlion,401,188,-,Mozilla/5.0 zgrab/0.x,159.89.237.112,0.000
41.151.0.211,23/May/2020:13:00:00 +0000,GET,/,401,590,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",159.89.237.112,0.000
195.54.160.123,23/May/2020:13:02:45 +0000,GET,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,401,590,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",159.89.237.112,0.111
54.171.60.13,23/May/2020:13:13:27 +0000,POST,/api/v1/payments/liqpay/callback/,200,0,-,-,159.89.237.112,0.282
195.54.160.123,23/May/2020:13:18:54 +0000,POST,/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php,401,590,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",159.89.237.112,0.113
34.253.252.244,23/May/2020:13:23:13 +0000,POST,/api/v1/payments/liqpay/callback/,200,0,-,-,159.89.237.112,0.104
34.253.252.244,23/May/2020:13:26:43 +0000,POST,/api/v1/payments/liqpay/callback/,200,0,-,-,159.89.237.112,0.160
101.162.9.141,23/May/2020:13:47:29 +0000,POST,/cgi-bin/mainfunction.cgi,401,188,-,XTC,127.0.0.1,0.002
91.243.213.4,23/May/2020:14:02:59 +0000,OPTIONS,/api/v1/dashboard/,200,0,http://localhost:3000/dashboard/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.005
91.243.213.4,23/May/2020:14:03:00 +0000,GET,/api/v1/dashboard/,200,461,http://localhost:3000/dashboard/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,1.408
91.243.213.4,23/May/2020:14:03:03 +0000,OPTIONS,/api/v1/accounts/?role__exact=3,200,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.002
91.243.213.4,23/May/2020:14:03:03 +0000,GET,/api/v1/accounts/?role__exact=3,200,344,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.211
91.243.213.4,23/May/2020:14:08:22 +0000,GET,/api/v1/accounts/?role__exact=3,200,344,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.165
91.243.213.4,23/May/2020:14:08:43 +0000,GET,/api/v1/accounts/?role__exact=3,200,344,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.225
91.243.213.4,23/May/2020:14:08:47 +0000,OPTIONS,/api/v1/rooms/types/,200,0,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.002
91.243.213.4,23/May/2020:14:08:47 +0000,OPTIONS,/api/v1/rooms/types/base-rates/,200,0,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.006
91.243.213.4,23/May/2020:14:08:47 +0000,GET,/api/v1/rooms/types/,200,612,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.250
91.243.213.4,23/May/2020:14:08:47 +0000,GET,/api/v1/rooms/types/base-rates/,200,388,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.144
51.38.95.183,23/May/2020:14:15:28 +0000,GET,/,401,188,-,masscan/1.0 (https://github.com/robertdavidgraham/masscan),127.0.0.1,0.000
91.243.213.4,23/May/2020:14:17:29 +0000,GET,/api/v1/rooms/types/base-rates/,200,388,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.157
91.243.213.4,23/May/2020:14:17:29 +0000,GET,/api/v1/rooms/types/,200,612,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.199
91.243.213.4,23/May/2020:14:57:24 +0000,GET,/api/v1/rooms/types/base-rates/,200,388,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.210
91.243.213.4,23/May/2020:14:57:24 +0000,GET,/api/v1/rooms/types/,200,612,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.267
91.243.213.4,23/May/2020:15:35:47 +0000,GET,/api/v1/docs/,200,910,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.125
91.243.213.4,23/May/2020:15:35:49 +0000,GET,/api/v1/docs/?format=openapi,200,2536,http://159.89.237.112/api/v1/docs/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.154
23.22.16.221,23/May/2020:15:35:49 +0000,GET,/api/v1/docs/?format=openapi,200,2536,-,swagger-validator,159.89.237.112,0.060
91.243.213.4,23/May/2020:15:36:02 +0000,GET,/api/v1/docs/?format=openapi,200,89283,http://159.89.237.112/api/v1/docs/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,2.990
91.243.213.4,23/May/2020:15:36:13 +0000,GET,/api/v1/accounts/housekeepers/,200,2,http://159.89.237.112/api/v1/docs/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.124
91.243.213.4,23/May/2020:15:36:51 +0000,GET,/api/v1/accounts/?role=3,200,228,http://159.89.237.112/api/v1/docs/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.109
91.243.213.4,23/May/2020:15:38:30 +0000,GET,/api/v1/accounts/?role=4,200,2,http://159.89.237.112/api/v1/docs/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.101
91.243.213.4,23/May/2020:15:39:04 +0000,GET,/api/v1/accounts/?role=4,200,2,http://159.89.237.112/api/v1/docs/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.090
91.243.213.4,23/May/2020:15:39:52 +0000,POST,/api/v1/accounts/housekeepers/,400,88,-,PostmanRuntime/7.24.1,159.89.237.112,0.138
91.243.213.4,23/May/2020:15:39:57 +0000,POST,/api/v1/accounts/housekeepers/,201,268,-,PostmanRuntime/7.24.1,159.89.237.112,0.165
91.243.213.4,23/May/2020:15:40:04 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://159.89.237.112/api/v1/docs/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.173
51.159.71.63,23/May/2020:17:23:07 +0000,GET,/,401,188,-,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:08 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:09 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:09 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:09 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:10 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:10 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:10 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:10 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:10 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:10 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
51.159.71.63,23/May/2020:17:23:11 +0000,GET,/diag.html,401,188,http:// 159.89.237.112:80/menu.html,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0,159.89.237.112,0.000
91.243.213.4,23/May/2020:18:02:05 +0000,OPTIONS,/api/v1/dashboard/,200,0,http://localhost:3000/dashboard/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.018
91.243.213.4,23/May/2020:18:02:06 +0000,GET,/api/v1/dashboard/,200,461,http://localhost:3000/dashboard/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.906
91.243.213.4,23/May/2020:18:02:09 +0000,OPTIONS,/api/v1/rooms/types/,200,0,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.002
91.243.213.4,23/May/2020:18:02:09 +0000,OPTIONS,/api/v1/rooms/types/base-rates/,200,0,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.001
91.243.213.4,23/May/2020:18:02:09 +0000,GET,/api/v1/rooms/types/,200,612,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.168
91.243.213.4,23/May/2020:18:02:09 +0000,GET,/api/v1/rooms/types/base-rates/,200,388,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.153
91.243.213.4,23/May/2020:18:02:12 +0000,OPTIONS,/api/v1/accounts/housekeepers,200,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.001
91.243.213.4,23/May/2020:18:02:12 +0000,GET,/api/v1/accounts/housekeepers,301,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.003
91.243.213.4,23/May/2020:18:02:12 +0000,OPTIONS,/api/v1/accounts/housekeepers/,200,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.001
91.243.213.4,23/May/2020:18:02:13 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.137
91.243.213.4,23/May/2020:18:02:23 +0000,GET,/api/v1/rooms/types/,200,612,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.298
91.243.213.4,23/May/2020:18:02:23 +0000,GET,/api/v1/rooms/types/base-rates/,200,388,http://localhost:3000/room-rates/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.308
91.243.213.4,23/May/2020:18:02:37 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.120
223.71.167.171,23/May/2020:18:30:15 +0000,GET,/,401,590,-,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),159.89.237.112,0.000
177.188.70.201,23/May/2020:18:32:27 +0000,GET,/,401,590,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",159.89.237.112,0.000
51.159.71.63,23/May/2020:19:56:14 +0000,GET,/dnscfg.cgi?dnsPrimary=111.90.159.53&dnsSecondary=8.8.8.8&dnsDynamic=0&dnsRefresh=1,401,188,-,M/1.0,159.89.237.112,0.000
51.254.59.113,23/May/2020:20:16:34 +0000,GET,/,401,590,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",159.89.237.112,0.000
5.35.91.106,23/May/2020:20:24:44 +0000,GET,/,401,188,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",159.89.237.112,0.000
91.243.213.4,23/May/2020:21:07:54 +0000,GET,/api/v1/docs/,200,910,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.179
91.243.213.4,23/May/2020:21:07:57 +0000,GET,/api/v1/docs/?format=openapi,200,2536,http://159.89.237.112/api/v1/docs/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.089
23.22.16.221,23/May/2020:21:07:58 +0000,GET,/api/v1/docs/?format=openapi,200,2536,-,swagger-validator,159.89.237.112,0.051
91.243.213.4,23/May/2020:21:15:19 +0000,OPTIONS,/api/v1/accounts/housekeepers,200,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.002
91.243.213.4,23/May/2020:21:15:19 +0000,OPTIONS,/api/v1/accounts/housekeepers/,200,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.002
91.243.213.4,23/May/2020:21:15:28 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.100
91.243.213.4,23/May/2020:21:16:16 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.137
91.243.213.4,23/May/2020:21:20:23 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.115
61.219.11.153,23/May/2020:21:28:10 +0000,GET,/,400,166,-,-,127.0.0.1,0.000
91.243.213.4,23/May/2020:21:38:06 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.126
91.243.213.4,23/May/2020:21:39:38 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.135
91.243.213.4,23/May/2020:21:40:26 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.161
91.243.213.4,23/May/2020:21:41:18 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.220
91.243.213.4,23/May/2020:21:41:37 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.083
91.243.213.4,23/May/2020:21:43:06 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.143
91.243.213.4,23/May/2020:21:43:23 +0000,OPTIONS,/api/v1/accounts/housekeepers,200,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.001
91.243.213.4,23/May/2020:21:43:23 +0000,GET,/api/v1/accounts/housekeepers,301,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.003
91.243.213.4,23/May/2020:21:43:24 +0000,OPTIONS,/api/v1/accounts/housekeepers/,200,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.001
91.243.213.4,23/May/2020:21:43:24 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.100
91.243.213.4,23/May/2020:21:46:52 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.101
91.243.213.4,23/May/2020:21:47:26 +0000,GET,/api/v1/accounts/housekeepers/,200,225,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.143
91.243.213.4,23/May/2020:21:47:38 +0000,OPTIONS,/api/v1/accounts/housekeepers,200,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.001
91.243.213.4,23/May/2020:21:47:38 +0000,GET,/api/v1/accounts/housekeepers,301,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.003
91.243.213.4,23/May/2020:21:47:38 +0000,OPTIONS,/api/v1/accounts/housekeepers/,200,0,http://localhost:3000/housekeeping/housekeepers/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36",159.89.237.112,0.001
